filename,date,year,title,full_text,biz_category,biz_explanation,voter_category,voter_explanation,politics_category,politics_explanation,correct_y_n
1956-08-20_167030467_1_page0.txt,1956-08-20,1956,THE SLIP SHOWS,"The sanctification of party heroes is one of the most amusing traits of American polítics. This is well shown in the current conventions, when nothing except the American Flag'is so certain to bring applause to an orator as the mention of some successful but departed candidate for President. I well remember, when I was a small boy, an invitation which my father, a devoted Democrat, received. and which announced a Jackson Day dinner. In some way the printer or someone else was carried away by the spirit of the occasion and so the announcement read ""St. Jackson,"" a compliment which the Tennessee statesman would have appreciated when alive. Even the events of a relatively recent past are now finding their way into history, embellished with refinements invented somewhere along the line. This thought came to me while I was examining a new book, ""Roosevelt, the Lion and the Fox,"" by Prof. James M. Burns of Williams College. For the most part the book shows every evidence of a desire to be fair. But in some instances the ardor of the artist in Prof. Burns overcomes the perspicacity of the historian. ★ One of those instances is quite harmless but the other constitutes an unfair dig at a worthy man. The first is a romantic account of F. D. R. writing his first inaugural address, all alone, apparently in the presence only of the portraits of his ancestors. However, I also was present and the President-elect was merely copying the speech from notes that had been prepared earlier. Also, the phrase ""The only thing we have to fear is fear itself"" was not copied from Thoreau. It was added to the speech by Louis Howe. A much more important matter concerns an incident in 1937. Sen. Joseph T. Robinson, as is well known, was promised a place on the Supreme Court but the appointment was withheld for some reason. Meanwhile, under Roosevelt's urging, Robinson as Senate leader carried on a desperate fight for the bill reorganizing the Supreme Court. This resulted in a fatal heart attack. Gen. Hugh Johnson, a close personal friend of Robinson, wrote in a syndicated column a strong criticism of Roosevelt after the Senator's death. Prof. Burns—apparently relying upon the unreliable diaries of Harold Ickes, a bitter enemy of Johnson, and a story told to Ickes by Roosevelt, who was not always an accurate authority for his own exploits—says that F.D.R. called Johnson to account about the column and said that if Robinson were alive he would call the author thereof ""a liar, a coward and a cad."" Burns ends the tale thus: ★ ""As Johnson's face reddened, Roosevelt slowly repeated the line. Then, according to the President's story, Johnson cried."" As a friend who conceived a deep admiration for the courage and integrity of Johnson, I want to put down the conclusion of the story as Johnson told it to me shortly after it happened. Johnson said that F.D.R. did call him to his office about the column and that he said, ""If Joe Robinson were alive he would call the author of this column a liar, a coward and a cad."" I imagine that Johnson's face reddened, but with righteous anger. Johnson told me that he answered thus: ""If Joe Robinson were alive and he called me a liar, a coward and a cad—"" And since Johnson had just as much a flair for the dramatic as F.D.R. and a vastly quicker way with words, he paused and continued: ""I would punch him in the nose""—another pause —""if he were President of the United States."" That is what Johnson said he said, and I never found that he ever told me anything but the truth. But out of bits of gossip is much of history made and reputations impaired. That is why historians should check their materials",other,No categories met the 3-mention threshold.,other,NA,politics,"3 mentions of party, candidate, president, and politics",
1956-08-21_167026995_1_page0.txt,1956-08-21,1956,THE PERIL OF COPE,"THE PERIL OF COPE BY RAYMOND MOLEY SAN FRANCISCO—Despite the concentration of attention this week on the nominations for President and Vice-President, and all the enthusiasm of delegates and the public about the heads of the ticket, the keenest minds in Republican Chairman Hall’s very large and very able national committee staff are not on the Democratic national ticket. While not taking the election of their national ticket for granted, they conceive the danger to be coming from a direction other than the Democratic candidates for President and Vice-President. Their real opposition they conceive to be the forces of organized labor, now embodied so far as political action is concerned in the AFL-CIO Committee on Political Education, hereinafter known as COPE. Indeed, the drive of that formidable agency to elect members of Congress might very well be the balance which could upset Eisenhower. * It has been evident for some time that while there will be plenty of lip service by AFL-CIO people to the Democratic candidate for President, they have pretty well decided to use little money and manpower to help him. They will, as in 1948, shoot the works for Congress. As a preliminary to that drive, COPE has published for its workers a “Handbook for Political Action” entitled “How To Win.” This is a detailed manual of directions for workers written in easy, colorful, catchy prose illustrated with drawings and photographs. It has packed into 250 pages more practical political shrewdness than I have ever before seen portrayed in any one spot. It is a “how-to” book—“How To Get Started,” “How To Know and Be Active in Your Community,” “How To Get the Vote Out,” and nine other chapters. Any doubt about the concentration of the labor leaders on Congress can be disposed of by a glance at George Meany’s introduction to this remarkable book. He does not mention candidates for President and Vice-President. Rather, he says: * “We consider it our duty to participate actively in the political life of the nation and the community in which we live and work… The gains labor has made at the collective bargaining table are threatened in the legislative halls of Congress and the State legislatures.” The degree of political sophistication which the directors of COPE have attained is concentrated in one pregnant passage in the chapter on “How to Know and Be Active in Your Community:” “Bear in mind that voting habits don’t change easily. Tradition, religion, nationality, income, family pressures and geography tend to fix them quite firmly. …But before you go out to persuade a lot of other people, concentrate on your own members and their families. If you can get every member of your union and his/or her family to register and vote and participate enthusiastically in political action, you have done a lot. In fact you have done plenty, brother.” * That is perhaps the most profoundly important lesson that a political worker can learn. Practically no amateur politician realizes it. Very few American professionals know it. The general gabbler about political gossip never dreams it. But the experienced, hard-bitten workers in British parties know it. Tammany Hall always knew it. And COPE knows it. Put in simple terms, it means that politics is concerned not with conversion but with persuasion. Every ounce of energy that is spent in getting a person who generally shares your status in life, your ideas and your prejudices to do something about voting is worth a hundredweight of trying to convert a dedicated member of the other party. Mark well this COPE lesson as you talk with your neighbors this fall. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,8 mentions of efforts to get people to vote and voter registration,politics,"Multiple mentions of nominations, election, political action, candidate, and vote",
1956-08-22_167024006_1_page0.txt,1956-08-22,1956,THE BIG BATTLE IS FOR CONGRESS,"SAN FRANCISCO— There is an underlying difference between this Republican convention and the Democratic meeting last week in Chicago. In the Democratic convention little or no attention was given to the campaigns of the many party candidates for the Senate and House. In this Republican convention the feature of the first session was the importance to the party and the President of a sympathetic Congress. Moreover, the Congressional fight this year occupies a large place in the strategy and plans of the Republican National Committee. The Democratic convention could afford to ignore its candidates for Congress because the responsibility for electing the vital margin essential to party control has been taken over by the political arms of labor unions in this year’s campaign, the AFL-CIO Committee on Political Education, the COPE. The attitude of the Democratic National Committee is to let George Meany do it. ★ The Democratic Party will start its campaign for the House of Representatives with about 80 uncontested seats, mostly in the House. Then there are 40 or 50 fairly sure seats controlled by Democratic city bosses. The margin needed will be some 30 or 40 industrial districts in which the COPE will literally take over. The Republican Party has no such powerful auxiliary. It has only a very popular candidate for President who, despite his political appeal, will not be sufficient to carry to victory the candidates for the House and Senate. The old idea that coattail riding can be relied upon was forever dissipated eight years ago when Truman literally was carried along by his candidates for Congress. great importance in the campaign to come because of a claim made by Democratic spokesmen that Democrats in Congress have really been loyal supporters of President Eisenhower’s program and that following the President while also claiming that the President had no program and was drifting aimlessly in a sea of indecision. But merely to point out this inconsistency was not regarded as sufficient by Messrs. Shoeppel and Simpson to answer a serious charge that the Republican Party in Congress has been lacking in loyalty to the President of their own party. Their analysis has involved a complete examination of thousands of pages of the Congressional Record and hundreds of roll calls. Those roll calls are then classified in six groups, four of which can be dismissed because they either concern matters in which there was practically no party division at all or in which the President had taken no position. The fifth and sixth groups of roll calls indicate the real test of loyalty to the President on issues of vital importance in his program. The percentages for both houses and for both the 83rd. and 84th Congresses run about the same. They show that Republicans to the extent of more than 75% supported the President and that the Democrats at a rate of slightly under 75% opposed the President’s program. This is a very significant showing of party regularity and of co-operation between a President and his party in Congress. It will be used by Republican candidates to show that it is not sufficient to elect a President but that there should be elected a Congressional majority to support his policies.",NA,NA,voter_turnout,8 mentions of efforts to get people to vote and specific voter participation,politics,"Multiple mentions of convention, campaigns, party, candidates, and election",
1956-08-28_166992768_1_page0.txt,1956-08-28,1956,NIXON'S ROLE,"NIXON'S ROLE BY RAYMOND MOLEY A convention of the Republican Party decided by an overwhelming expression of confidence that Richard Nixon is an appropriate running mate for an enormously popular and beloved President and is at the same time a trustworthy potential successor in the dread event of a vacancy in the White House. This decision was reached after months of debate and uncertainty. But to those who were able to see into the minds of those who were to make the ultimate choice—the leaders and workers of the Republican Party—the decision that finally emerged was inevitable. Ultimately even the President paid his respects to the wishes of his party. * In short, Nixon is a party choice by people who had small respect for those who wanted someone selected primarily for those whom Stassen called ""independents,"" Democrats, minorities, labor and our friends abroad. Nixon attained that tremendous vote of party confidence not only because he had done so much to help the President to make useful an office which has been so useless in the past and because of his enhanced stature as a man and statesman, but because he is a genuine Republican, a fighter, a capable campaigner, a conservative and a real believer in two-party government. * In fact, we may say—despite the oft-repeated expression that President Eisenhower is not really a Republican but a man above party or of all parties, despite the glorification of people who call themselves independent, and despite the contemptuous attitude of so many toward politicians and the business of politics—the deep sense still prevails that the sure support of liberty and a free government rests with two-party government. Americans and the British are altogether too familiar with the deadly peril of a many-party system which ultimately degenerates into a one-party system to abandon the old idea of two parties arrayed Vice-President Nixon against each other as rivals for the privilege of filling the offices of government. There are two functions that a party fills in a two-party system. The first is what may be called the ""watchdog"" function. That means that the constant watchfulness of the party out of power and its constant questioning and criticism of those in office is the surest way to get honest and efficient public service. As long as men are mortal and possessed of a measure of original sin, they will bear watching and criticism. * Moreover, since a party too long in office gets lazy, incompetent, and often dishonest, it is very important to have an alternative set of individuals to take over the government. A second and idealistic definition of a party's function is that of Edmund Burke who said that a party is a means of joining people together whose ideas and ideals are kindred in order that by such a union they may realize those ideas and ideals in law and its administration. Both of the functions of party government are likely to be realized in the selection of Nixon. For Nixon, as so many Democrats have testified by their attacks, was a formidable watchdog when his party was out of power and a reliable defender when his party had taken over. He is clearly a dynamic conservative in the best sense of that phrase. No one is better qualified to appreciate the point of view of Midwestern and Western Republicans, such as that of Dirksen and Halleck, and also the outlook of the more internationally-minded Easterners, such as Herter and Dewey. His selection by an unbossed convention is a reaffirmation of an American belief in two-party government. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,politics,"Multiple mentions of republican party, president, candidate, vote, and party government",
1956-08-31_166992300_1_page0.txt,1956-08-31,1956,Eisenhower's Speech on Vital Conservatism,"RAYMOND MOLEY: Eisenhower's Speech on Vital Conservatism On the day before the President made his acceptance speech the prediction was buzzing around San Francisco, running in some headlines and expressed in the views of commentators on the air waves that in his acceptance the President was going to blast the leadership of his party and move the GOP so far to the left side of the road that nothing but the ditch would be left to the Democrats. We can sympathize with headline writers who after the Stassen gaff could find little of exciting conflict to promise. Perhaps we can also forgive the commentators their last bit of ""Ohhow-we-wish-Ike-were-nota-Republican"" propaganda. But the speech itself turned out to be not only soundly conservative but a real affirmation of party faith. * The speech bears evidence of very careful preparation and for that reason may well be the basic Republican document not only in this campaign but in years to come. It certainly is no ghost-written packet of platitudes and egg-head jargon. Of course, it pays its respects to customary political appeals in calling itself a program for ""the future, not the past."" But the five major reasons given for its claim that the Republican Party is the hope of that future bear careful note. They are: 1-The Republican Party as defined by the President is concerned with longrange principle, not expediency. 2-It is concerned with facts and issues of today, not yesterday. This point would seem to be superfluous. 3-It is the party of national unity, not of mutually antagonistic groups. 4-It is a party that believes that things are done ""soonest"" when left to ""the energies of free; creative, individual people."" 5-It is completely dedicated to peace for all time through (a) great national strength, moral, economic and military; (b) collective security, not by a ""monolithic"" solidarity of alliances but through the free choice of many nations dedicated to a common objective, and (c) more and more efforts to create friendly exchanges culturally and otherwise with the peoples under Communist rule. There is nothing in these principles or in the President's amplifications of them that cannot be agreed to by Republicans who in past years were of divergent views as were, say, Sen. Dirksen and Thomas E. Dewey. They are the cement with which a truly great leader has joined together all elements of his party. * The theme that runs through the first, second, and fourth points, as the President elaborated them is that in domestic affairs, it is better to preserve inviolate a free economy by placing reliance upon the individual decisions of free men than to rush the fumbling hand of the Federal government into every problem that arises. It is a repudiation of the F. D. R. slogan of ""action, and action now."" The President illustrates this principle in the field of agriculture by pointing out that in the long run, by patient encouragement of self-help, farmers will be better off than by encouraging surpluses with subsidies. In labor relations, free collective bargaining has been better than the hasty intervention of the Federal government. * In the management of the business cycle it is better to permit natural adjustments than to rush into crash spending programs whenever a cloud appears in the business sky. Altogether, the President is saying that the best government is one which is very sparing in its use of power and also that local governments must be encouraged to solve problems for themselves. This certainly is a definite alternative to the spirit shown by the Democratic platform and speeches in Chicago. It is conservatism in the best sense of that much-abused word. And it is dynamic because it reflects the releasing of the great strength of a free economy, unrestricted by the paralyzing hand of government. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,politics,"Multiple mentions of speech, party, republican, campaign, and political appeals",
1956-09-04_166989848_1_page0.txt,1956-09-04,1956,AN ISSUE TO AVOID,"AN ISSUE TO AVOID BY RAYMOND MOLEY It might be well, before ill-informed orators in the current campaign sound off on the Suez issue, for the Presidential and VicePresidential candidates on both tickets to declare the subject out of bounds. Such an agreement might follow the pattern of an agreement during the 1944 Presidential campaign by Candidate Dewey after a call from Gen. Marshall, who was sent by President Roosevelt. For it would be easy to talk about ""imperialism"" or ""dollar diplomacy"" while Secretary Dulles is engaged in the toughest series of negotiations in his career. * Only last spring there was very inflammatory talk in the Senate about the administration's concern for the interests of American oil companies in the Middle East — talk which might well provide ammunition for the next tin-pot nationalist who chooses to seize property and tear up a solemn contract. If the Egyptian government is triumphant in this effort there will be strong forces in other Arab states to do some nationalizing on their own account. The great issue in the Suez affair is not the nationalizing of the property of the Suez Canal Co. with or without fair compensation. It is the violation of the international convention of 1888, in which the parties were Great Britain, Germany, Austria, Hungary, Spain, France, Italy, the Netherlands, Russia and Turkey respecting ""the free use of the Suez maritime canal."" * The agreements involved are to run until 1968. They have been unilaterally broken by President Nasser, apparently as an act of retaliation against the western powers and to enhance what he calls ""the grandeur of Egypt."" Secretary Dulles has stated the distinction between the actions of Nasser and an ordinary act of nationalizing property, although not so forcefully as has Foreign Secretary Selwyn Lloyd. An act of nationalization comes under the heading of taking property for a public use, and under our Constitution and laws just compensation is required. But in the Suez case, an international contract is involved which was validated by a convention among nine nations. * American and other oil companies with holdings and concessions under contracts with Arab countries in the Middle East are profoundly concerned over this crisis not so much because their access to their markets through the canal may be blocked, but because if Egypt is permitted to flout its contract with the Suez Canal Co., their own status will be jeopardized. This is not a matter of worry for those companies alone, but a concern for all the nations of Western Europe and for the United States, for once the domination of the Soviets is achieved over that oil, the entire continent of Europe and possibly Britain itself will be at the mercy of Communism. * It is well known that Secretary Hull, who was a deep believer in the fact that without universal respect for the contracts of governments there could be no tolerable international community, was greatly disturbed when the Mexican government nationalized the holdings of American oil companies down there. The fact that Hull was overruled in that instance is one of the seeds from which this bitter harvest in Egypt has grown. If the United States once more acquiesces in such a violation of private rights, the future of American private aid abroad will be gravely impaired. For no company will be justified in investing the capital of its stockholders in the face of weakness at home and rapacity abroad. This is a question which should be far above and beyond partisanship. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,politics,"3 mentions of campaign, candidates, presidential, and partisanship",
1956-09-05_166996171_1_page0.txt,1956-09-05,1956,UNION TARGET: CONGRESS,"UNION TARGET: CONGRESS BY RAYMOND MOLEY In the course of the recent sessions of the AFL-CIO executive council Jack Kroll, co-boss of the AFL-CIO Committee on Political Education, admitted that so far none of the national candidates ""had aroused the great interest of the voters."" This means the voters in whom Kroll and his committee are interested. Other people in and around the meeting commented that the interest among labor people in the campaign is less than it was in 1952. It is no secret that George Meany was cold to the idea of an endorsement of either candidate for President, but since a majority of the council preferred Stevenson he would go along. Meany limited the participation of the COPE in the conventions to the appearance of a representative at the hearings on the platforms. Leaders like Reuther and others were there as delegates of the parties or strictly on their own. The vote of the council on endorsing Stevenson was 14 to 8 on the first show of hands, with Meany and Secretary-Treasurer Schnitzler not voting. In that show of preferences it was noticeable that CIO union heads were for endorsing Stevenson, with a few AFL leaders helping out. Notable figures in the AFL like Dave Beck and Maurice Hutchinson were for neutrality even after Petrillo and two others switched to the majority on the second vote. The attitude of Meany may be determined by a number of considerations. The first is that Stevenson elicits no enthusiasm, despite his earnest but awkward efforts to be homey and colloquial. Moreover, what there was new about him has long since been worn away. Another motive that concerns Meany is that the deep attachment that Reuther has already made with the Democratic Party would, if the Democratic liaison with the unions became a legitimate marriage, give the Michigan man greater influence in the party than any other labor leader. There also is a measure of the old Gompers tradition in Meany, which would keep labor footloose and capable of swinging close elections, especially in Congressional and local contests. Perhaps expediency is a major factor, for while Meany declines to predict the result of the election, he must see that the odds favor Eisenhower, and his position with the administration, if the Republican ticket wins, would be much stronger in all the negotiations that inevitably arise between labor and government. However, there is nothing lukewarm about the AFL-CIO president's interest in winning a sympathetic Congress. The list of approved candidates for the House and Senate will be overwhelmingly Democratic. There will be a few Republican candidates for the House who will be endorsed but, according to Kroll, not a single Republican Senator. The full force of the COPE drive will not be felt until October, but its impact then will be terrific. There is more money for the COPE than all the unions have ever spent in politics before. There are literally thousands of potential political precinct workers among union officials and shop stewards. The little ""how to win"" book of instructions to those workers is a masterpiece of practical political wisdom. There is also a compilation of voting records of members of Congress, prepared by the research staff of COPE at a cost of $50,000, which will be used in the Congressional campaigns, and an appropriation of twice that sum for the salaries and traveling expenses of COPE officials in the next two months. It may well be that this will prove to be the most terrific drive by a minority in the history of American politics, and that Republicans, now so complacent about the certainty that President Eisenhower will even spare them the trouble of going to the polls, will awaken on the day after the election to the grim prospect of a Congress completely dominated by the AFL-CIO. In that event, it is by no means certain that the Eisenhower-Nixon ticket will not go down in the general rout. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,"15 mentions of voter participation, turnout levels, and efforts to get votes",politics,"Multiple mentions of candidate, election, president, party, and political",
1956-09-07_167016888_1_page0.txt,1956-09-07,1956,M'KINLEY TO ROOSEVELT TO EISENHOWER,"M'KINLEY TO ROOSEVELT TO EISENHOWER BY RAYMOND MOLEY In last week's press conference President Eisenhower was asked a very complicated question which, reduced to its simple elements, was intended to suggest that the ""new"" Eisenhower Republicanism was a repudiation of an earlier Republicanism and was in effect Roosevelt ""New Dealism."" In his reply the President said that if he believed in a policy or principle he was not interested ""in who brought it up."" He then added that some people who wanted to describe a a person who was ""well to the right"" were likely to say, ""Why, he was to the right of McKinley."" The President then said he had recently read the last speech McKinley made, the day before he was shot. In that speech McKinley came out for reciprocal trade treaties and in the course of his speech added: ""Isolation is no longer possible or desirable."" That is correct, and the President might have added that the great advocate of such reciprocal trade treaties before McKinley was a Republican Secretary of State, James G. Blaine. Indeed, when in planning the series of proposals which were later called the New Deal, the reciprocal idea was seized upon by Franklin D. Roosevelt's advisers as a means of getting him off the tariff hook. Since he planned to attack the Hawley-Smoot Tariff Act enacted under President Hoover, he had to find a way to avoid specifying exactly what tariff rates he proposed to lower. To say that he was for rates fixed by negotiation enabled him to avoid specifications. The advocacy of that form of tariff tinkering also enabled Candidate Roosevelt to bridge the gap between such high tariff members of his party as Sens. Walsh and Pittman and free traders like Cordell Hull. This was not the only New Deal measure which had its origins in earlier years. The comprehensive planning of river valleys was advocated by Herbert Hoover when he was Secretry of Commerce in 1926. This, with plenty of government paternalism, is what came to be the TVA. The Roosevelt farm plans were for the most part a development of ideas which originated among midwestern Republicans in the 1920s. ★ Social Security was fashioned from scattered experiments in several States and from British experience. The guarantee of bank deposits was embodied in an amendment to the Glass Banking Act offered by Republican Sen. Vandenberg. The Securities Exchange Act was passed in 1934 largely because the earlier Securities Act, passed with Roosevelt's blessing in 1933, had failed to work and bankers like Averell Harriman came to Washington begging for some sort of relief from the New Deal of 1933. The NRA, which was a New Deal measure but which was not mentioned at the Chicago convention, was largely taken from ideas presented by Henry I. Harriman, a Republican and at the time president of the Chamber of Commerce of the United States. ★ The PWA was an effort to satisfy proponents of a huge spending program advocated by Alfred E. Smith, William Randolph Hearst and Sen. Robert M. La Follette. In the development of government policies, even when they are called ""new,"" the equipment of the bride is suggested: ""Something old and something new."" Also, in this case plenty borrowed, and some sprinkling not of blue but of pink. Certainly a Republican President is now just as much entitled to claim these measures as is his opponent, who knew nothing about the New Deal until he read about it in the newspapers. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,politics,"3 mentions of republicanism, president, candidate, and party",
1956-09-11_167036433_1_page0.txt,1956-09-11,1956,NO ECONOMY IN ELECTION YEAR,"NO ECONOMY IN ELECTION YEAR BY RAYMOND MOLEY If the bulk of American taxpayers could realize what this election is really costing them, they would be inclined either to abolish elections or to elect a President and Congress that would take power out of the hands of the ""gimme"" groups and the cowardly politicians who bow to their demands. We are now told that the cost of the Federal government in the fiscal year which is now two months old will be 1 billion dollars more than the President estimated it would be last January. To soften the blow, we are told at the same time that revenues will be higher by $1,300,000,000. So we shall have a relatively small surplus. That proud claim of budget-balancing is supposed to make us happy. But the Treasury leaves it to us to fill in the bad news. The plain fact is that because we are having an election Congress and to a degree the administration have been tossing money out to pressure groups and money which might have been used to reduce our taxes or to pay a part of the national debt. The taxpayer is like the man who, after he had a needs of people who voted for the bill. This great increase over the estimates is only in small part for defense. The defense appropriations are only $453,000,000 over the President's January estimates. Most of the additional spending, amounting to $2,400,000,000, will be for the farm programs. The post office service will cost $378,000,000 more because Congress would not increase postal rates in an election year. Housing will take $200,000,000 more, welfare another $181,000,000, and increases in benefits for the huge bureaucracy $220,000,000. Thus, something for nearly everyone except the taxpayer. And speaking of the bureaucracy, what ever became of the promises in 1952 that this huge burden would be reduced? Sen. Harry Byrd, that indefatigable friend of the taxpayer, has just issued, through his joint committee on reduction of nonessential Federal expenses, an 11 years' reckoning of civilian employment. It will give no comfort to any taxpayer to learn that expenditures for the civilian payroll were the highest of all. It exceeds even the bloated bureaucratic bill which came out of the war in 1946. It was more by 10% than that of Truman's last full year, 1952. The promise to cut this great bureaucracy, so far as cost is concerned, was not kept. So far as numbers of civilian employees are concerned, the Eisenhower administration has reduced the Truman year of 1952 by only 1%. ★ This failure to make good on a promise, however, will have no part in the campaign. That is for the simple reason that one never mentions rope in the house of a man who was hanged. The present promises of the Democratic platform and candidate would add hundreds of millions of dollars to the payroll, and a hundred thousand or more bureaucrats. The taxpayers' choice, therefore, is limited. Perhaps he will have to find some other reason for his choice. Certainly, there is no reasonable candidate running this year.",NA,NA,voter_turnout,"4 mentions of voting, elections, and taxpayer's choice",politics,"3 mentions of election, politicians, election year, and candidate",
1956-09-15_167014181_1_page0.txt,1956-09-15,1956,The Lesson of Maine and the GOP Future,"RAYMOND MOLEY: The Lesson of Maine and the GOP Future The Democratic victory in the elections in Maine has been called a blessing in disguise for Republicans, because it will shake them out of the complacency which seems to prevail among them. That statement is correct except for the words ""in disguise."" There is nothing hidden about it. It is the best possible thing that could happen to the Republican Party everywhere. It is a solemn warning, first, that to use the name ""Eisenhower"" without an effective party organization is to invite disaster; second, that mere prosperity is no guarantee of success to the party in power; third, that the power of the political agencies of certain labor unions is a greater threat than the official Democratic Party, and finally, that the conditions that brought this Republican disaster in Maine are present in several other States. In short, it should teach us that in politics it is utter folly to take anything for granted. There has appeared in many places which I visited this summer a fantastic idea among major businessmen that, since Eisenhower is able to run, the election is secure and that their interests will be cared for. This has blinded them to the fact that a Congress is also at stake in this election and that a Republican majority in either house is not only not assured, but if there is such a majority it will certainly be small. On the other hand, with the activity of the AFL-CIO Committee on Political Education as a powerful factor in this campaign, it would be quite possible to have a Democratic majority which might carry the Eisenhower-Nixon ticket down to defeat. This self-delusion has meant that the regular party organizations are not getting the help from volunteers that was given in 1952. The Maine Republican organization is not only distracted by internal squabbles but has practically disappeared as a vital operating group. Officers of the Republican National Committee in Washington who visited Maine within the last three weeks reported back to headquarters that the Maine situation was pathetically weak and that the only hope was to cut down the size of Gov. Muskie's majority. We now know that his majority was greater than it was in 1954. American politicians and Americans generally should rid themselves of the delusion that prosperity is an element of great political importance in the country. In the first place, prosperity has a soporific effect upon the very people who should be out supporting the party in power. This was shown in 1952 by the dire failure of the slogan ""You Never Had It So Good."" In the second place, it should be realized that voters are not mere Marxian robots responsive only to appeals to their stomachs and purses. They are concerned with many things other than economic matters. In Maine it was a well-known fact that the AFL-CIO political agencies were providing money and manpower especially manpower to do the job of defeating Republican Congressmen. The charge was made that this help was coming from outside the State. Perhaps it was. But it should be noted that the political arms of labor can activate plenty of political workers within the State, and when there is very weak organizational effort on the other side, those workers are decisive. It must be realized that a number of other States have Republican organizational conditions which are not unlike those in Maine. In Pennsylvania there is new blood at the top of the State organization. But it will be a miracle if the disintegration of the last few years can be overcome. Similar conditions exist in Michigan and, to a degree, in a number of other States. The dangers to the Republicans this year, as I have pointed out several times, are not in agricultural unrest but in industrial areas where Republicans have been rendered apathetic by the very prosperity which they claim as an asset. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,voter_turnout,"10 mentions of election results, organizational efforts, and get-out-the-vote drives",politics,"Multiple mentions of election, republican, democratic, party, and political",
1956-09-18_167011196_1_page0.txt,1956-09-18,1956,Essence of Bossism Captured in a Novel,"RAYMOND MOLEY: Essence of Bossism Captured in a Novel I have been intending for some months to write an enthusiastic note of appreciation about a remarkable, perhaps a great novel, ""The Last Hurrah,"" by Edwin O'Connor of Boston. While I have waited, however, 2,000,000 copies are said to have been sold, and the story has been bought by the movies. There now appears a news item which brings the book within the realm of comment. Life magazine has published the text of a speech by James Michael Curley, four times Mayor of Boston and former Governor of the Commonwealth of Massachusetts. From the moment that the book appeared, it was assumed by readers that the inspiration for the principal character, Frank Skeffington, was no other than Curley. * The ex-Mayor probably has shared this opinion, but commented gruffly that it was a matter for his lawyers. Later, however, when the book attained phenomenal popularity and Frank Skeffington, the great and lovable rogue, was taken to the hearts of countless readers, Curley relented and proudly claimed that the book was ""about me."" I do not find it easy to get interested in novels, especially those intolerably long affairs about four generations of the Scruggs family, their iron-mongering, and their scandals and peccadillos. I especially avoid political novels, which are usually written by somebody who never knew a real boss and never fought a campaign. It was the last desperate moment when facing a long airplane ride, with nothing else to read at hand, that moved me to risk a purchase of the O'Connor book. It proved to be the quickest trip, for me, in my life. For the authenticity of the author's professional capacity comes out in the first dozen pages. The book's only rivals in the fictional literature of American politics have been the American Winston Churchill's ""Coniston"" and Brand Whitlock's short story, ""Malachi Nolan."" The latter I believe to be the finest and most sophisticated piece of political realism in the language. * O'Connor, who had no such opportunity as Whitlock, had to know politics, has grasped in a way known only to genius the infinitely subtle character of a political leader whose kindly deeds and shrewd appraisal of human values and frailties make us forget plenty of roguery. Curley, as well as his ghostly prototype, Skeffington, claims credit for many forms of human welfare which have been commonplace for centuries in great religious institutions. Moreover, cold statistics prove that modern scientific philanthropy saves more people with less money than the lavish ministrations of a boss spending public and quasi-public money. But Curley in the flesh and Skeffington shining through the printed words of a novel represent something immortal in human nature. ★ To my surprise, the name ""Curley"" is absent from the biographical reference books. There is, perhaps, a bland assumption by egg-heads and reformers that men like Curley and Hague represent the last of their kind. Nothing could be farther from the truth. For so long as a sharp wit and warm goodwill move the hearts and minds of men, political power will go to those who have those qualities. The pattern of bossism may change, but the essence is immortal. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission.",NA,NA,other,NA,politics,"3 mentions of politics, campaign, and political leader",
